50 1 50 13

-1	-1	-1	-1	7	7	7	7	7	-1	-1	10	10	10	10	10	10	10	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	3	3	3	3	3	3	9	9	-1	-1	
-1	-1	-1	-1	7	7	-1	-1	10	10	-1	10	10	10	10	10	10	10	12	12	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	9	9	9	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	10	10	10	10	10	10	10	10	10	-1	12	12	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	9	9	-1	9	9	
-1	-1	-1	-1	-1	-1	-1	-1	10	-1	10	10	10	10	10	10	10	-1	12	12	12	12	12	12	12	-1	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	9	9	9	-1	9	9	
-1	-1	-1	-1	-1	-1	-1	10	10	10	10	-1	10	10	10	10	12	12	12	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	9	9	9	9	9	9	
-1	-1	-1	-1	-1	-1	-1	-1	-1	10	10	10	10	10	10	10	12	12	12	12	12	12	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	9	9	9	9	9	9	
-1	-1	-1	-1	-1	-1	-1	10	10	10	10	10	10	10	10	10	-1	-1	-1	-1	-1	-1	12	12	12	12	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	-1	9	9	9	9	9	
-1	-1	-1	-1	-1	-1	-1	10	10	10	10	10	10	10	10	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	9	9	9	9	9	9	
-1	-1	-1	-1	-1	-1	-1	10	10	10	10	10	10	10	10	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	9	9	9	9	-1	-1	
-1	-1	-1	-1	-1	-1	-1	10	10	10	10	10	10	10	10	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	9	9	9	9	9	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	10	10	10	10	10	10	10	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	10	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	
-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	10	10	10	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	-1	9	9	9	9	-1	-1	-1	-1	-1	-1	-1	-1	-1	

MC: 15 of 15 p: 0.100000 iE_int: 50.000000 iE_align: 4.000000 iE_PI: 450.000000 iE_SUBSTRATE: 50.000000
